,Bus_num,Line,Busstop_id,Busstop_name,Lon,Lat,Arrived,Expected,Delay [min]
20395,4203,154,"4141,01",Ogród Działkowy im.Warneńczyka 01,20.96096,52.18422,2024-02-26 17:57:04,2024-02-26 17:52:00,5.07
20396,4203,154,"4198,01",Okęcie Business Park 01,20.965661,52.183378,2024-02-26 17:57:57,2024-02-26 17:53:00,4.95
20397,4203,154,"4143,01",Drzewieckiego 01,20.973909,52.18143800000001,2024-02-26 17:59:43,2024-02-26 17:54:00,5.72
20398,4203,154,"4038,02",Komitetu Obrony Robotników 02,20.978217,52.180657,2024-02-26 18:00:52,2024-02-26 17:56:00,4.87
20399,4203,154,"4037,02",Sasanki 02,20.979223,52.184076,2024-02-26 18:01:47,2024-02-26 17:58:00,3.78
20400,4203,154,"4036,02",Leżajska 02,20.980859,52.188852,2024-02-26 18:03:11,2024-02-26 17:59:00,4.18
20401,4203,154,"4035,04",Novotel 04,20.978473,52.192093,2024-02-26 18:06:32,2024-02-26 18:01:00,5.53
20402,4203,154,"4304,02",Urząd Statystyczny 02,20.972905,52.193367,2024-02-26 18:07:21,2024-02-26 18:02:00,5.35
20403,7258,184,"6047,01",Conrada 01,20.933363,52.270493,2024-02-26 17:30:51,2024-02-26 17:05:00,25.85
20404,7258,184,"5065,02",Ogrody Działkowe Bemowo 02,20.931959,52.267921,2024-02-26 17:31:45,2024-02-26 17:06:00,25.75
20405,7258,184,"5062,02",Piastów Śląskich 02,20.926555,52.262961,2024-02-26 17:33:07,2024-02-26 17:08:00,25.12
20406,7258,184,"5161,02",Nowe Bemowo 02,20.923945,52.260845,2024-02-26 17:34:14,2024-02-26 17:09:00,25.23
20407,7258,184,"5064,04",Wrocławska 04,20.920882,52.256612,2024-02-26 17:39:51,2024-02-26 17:11:00,28.85
20408,7258,184,"5107,02",Widawska 02,20.923949,52.253657,2024-02-26 17:40:57,2024-02-26 17:13:00,27.95
20409,7258,184,"5106,03",Orlich Gniazd 03,20.921359,52.248395,2024-02-26 17:44:29,2024-02-26 17:15:00,29.48
20410,7258,184,"5074,03",Marynin 03,20.925311,52.247112,2024-02-26 17:46:02,2024-02-26 17:16:00,30.03
20411,7258,184,"5073,04",Koło 04,20.939748,52.246615,2024-02-26 17:48:26,2024-02-26 17:18:00,30.43
20412,7258,184,"5072,03",Dalibora 03,20.942893,52.24632,2024-02-26 17:49:20,2024-02-26 17:19:00,30.33
20413,7258,184,"5101,01",Brożka 01,20.944687,52.242954,2024-02-26 17:50:28,2024-02-26 17:20:00,30.47
20414,7258,184,"5030,05",Metro Księcia Janusza 05,20.945783,52.239464,2024-02-26 17:51:35,2024-02-26 17:21:00,30.58
20415,7258,184,"5019,01",Monte Cassino 01,20.947978,52.236666,2024-02-26 17:53:17,2024-02-26 17:24:00,29.28
20416,7258,184,"5008,05",Elekcyjna 05,20.949754,52.230252,2024-02-26 17:55:06,2024-02-26 17:26:00,29.1
20417,7258,184,"5044,01",Ordona-WSA 01,20.952709,52.227492000000005,2024-02-26 18:00:04,2024-02-26 17:28:00,32.07
20418,7258,184,"5043,05",PKP Wola (Kasprzaka) 05,20.956982,52.22722,2024-02-26 18:03:04,2024-02-26 17:29:00,34.07
20419,7258,184,"5096,01",Parafialna 01,20.958097,52.222919,2024-02-26 18:04:21,2024-02-26 17:30:00,34.35
20420,7258,184,"5097,01",Armatnia 01,20.959550000000004,52.220560000000006,2024-02-26 18:05:06,2024-02-26 17:31:00,34.1
20421,7258,184,"4045,05",rondo Zesłańców Syberyjskich 05,20.963213,52.21681,2024-02-26 18:07:49,2024-02-26 17:35:00,32.82
20422,7258,184,"4044,01",Dw.Zachodni 01,20.96707,52.218142,2024-02-26 18:08:26,2024-02-26 17:36:00,32.43
20423,4433,122,"5058,04",Hala Wola 04,20.914566,52.229061,2024-02-26 16:59:53,2024-02-26 16:57:00,2.88
20424,4433,122,"5108,02",Raginisa 02,20.90635,52.228452,2024-02-26 17:01:40,2024-02-26 16:59:00,2.67
20425,4433,122,"5109,02",Rozłogi 02,20.900427,52.227939,2024-02-26 17:02:44,2024-02-26 17:00:00,2.73
20426,4433,122,"5047,02",Człuchowska 02,20.897144,52.22827000000001,2024-02-26 17:04:06,2024-02-26 17:01:00,3.1
20427,4433,122,"5048,02",Batalionów Chłopskich 02,20.896941,52.232260000000004,2024-02-26 17:05:36,2024-02-26 17:03:00,2.6
20428,4433,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:07:08,2024-02-26 17:05:00,2.13
20429,4433,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:07:28,2024-02-26 17:05:00,2.47
20430,4433,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:11:57,2024-02-26 17:05:00,6.95
20431,4433,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:14:39,2024-02-26 17:05:00,9.65
20432,3464,705,"1692,02",Irysowa 02,21.13904,52.492877,2024-02-26 17:01:06,2024-02-26 16:45:00,16.1
20433,3464,705,"1692,02",Irysowa 02,21.13904,52.492877,2024-02-26 17:02:19,2024-02-26 16:45:00,17.32
20434,3464,705,"1692,02",Irysowa 02,21.13904,52.492877,2024-02-26 17:07:10,2024-02-26 16:45:00,22.17
20435,3464,705,"1693,02",Starorzecze 02,21.131104,52.49237600000001,2024-02-26 17:07:55,2024-02-26 16:46:00,21.92
20436,3464,705,"1445,01",Załubice-Poczta 01,21.131051,52.481548000000004,2024-02-26 17:10:07,2024-02-26 16:48:00,22.12
20437,3464,705,"1443,01",Załubice-Szkoła 01,21.123875,52.481085,2024-02-26 17:11:13,2024-02-26 16:49:00,22.22
20438,3464,705,"1446,01",Stare Załubice 01,21.117084,52.480613,2024-02-26 17:11:56,2024-02-26 16:50:00,21.93
20439,3464,705,"1442,01",Marcinki 01,21.109342,52.480106,2024-02-26 17:12:30,2024-02-26 16:51:00,21.5
20440,3464,705,"1441,01",Zegrzyńska 01,21.102688,52.479675,2024-02-26 17:13:04,2024-02-26 16:52:00,21.07
20441,3464,705,"1440,01",Wolica 01,21.094733,52.479133,2024-02-26 17:13:59,2024-02-26 16:53:00,20.98
20442,3464,705,"1439,01",Siwek 01,21.090390000000003,52.47025,2024-02-26 17:16:14,2024-02-26 16:55:00,21.23
20443,3464,705,"1362,01",WDW Rynia 01,21.074098,52.456514,2024-02-26 17:19:10,2024-02-26 16:58:00,21.17
20444,3464,705,"1361,01",Wczasowa 01,21.069211,52.452503,2024-02-26 17:20:09,2024-02-26 16:59:00,21.15
20445,3464,705,"1360,01",Kąpielowa 01,21.058585,52.448073,2024-02-26 17:21:53,2024-02-26 17:00:00,21.88
20446,3464,705,"1276,01",Białobrzegi 01,21.056353,52.441068,2024-02-26 17:24:17,2024-02-26 17:03:00,21.28
20447,3464,705,"1275,01",al.Wojska Polskiego 01,21.049771,52.440483,2024-02-26 17:25:14,2024-02-26 17:04:00,21.23
20448,3464,705,"1274,01",Port Pilawa 01,21.046365,52.437848,2024-02-26 17:25:46,2024-02-26 17:05:00,20.77
20449,3464,705,"1273,01",Port Nieporęt 01,21.041469,52.434033,2024-02-26 17:26:28,2024-02-26 17:06:00,20.47
20450,3464,705,"1272,01",PKP Nieporęt 01,21.030433,52.430507,2024-02-26 17:31:53,2024-02-26 17:09:00,22.88
20451,3464,705,"1271,01",os.Las 01,21.033747,52.424249,2024-02-26 17:33:38,2024-02-26 17:10:00,23.63
20452,3464,705,"1270,01",Urząd Gminy 01,21.035233,52.421795,2024-02-26 17:34:33,2024-02-26 17:11:00,23.55
20453,3464,705,"1478,01",Protazego 01,21.03789,52.414774,2024-02-26 17:36:28,2024-02-26 17:12:00,24.47
20454,3464,705,"1269,01",Lipy 01,21.038266,52.407105,2024-02-26 17:38:04,2024-02-26 17:13:00,25.07
20455,3464,705,"1268,01",Głogi 01,21.037241,52.402229,2024-02-26 17:39:17,2024-02-26 17:14:00,25.28
20456,3464,705,"1267,01",Aleksandrów 01,21.034986,52.39701800000001,2024-02-26 17:40:32,2024-02-26 17:15:00,25.53
20457,3464,705,"1123,01",Stanisławów 01,21.033444,52.393502,2024-02-26 17:41:35,2024-02-26 17:16:00,25.58
20458,3464,705,"1297,01",Przyleśna 01,21.029733,52.384864,2024-02-26 17:43:14,2024-02-26 17:17:00,26.23
20459,3464,705,"1266,01",Rembelszczyzna 01,21.028998000000005,52.377272,2024-02-26 17:45:04,2024-02-26 17:19:00,26.07
20460,3464,705,"1265,01",Gazownia 01,21.028658,52.369113,2024-02-26 17:46:50,2024-02-26 17:20:00,26.83
20461,3464,705,"1135,01",Grabina 01,21.028094,52.364708,2024-02-26 17:47:22,2024-02-26 17:21:00,26.37
20462,3464,705,"1134,01",Długorzeczna 01,21.02776,52.362086,2024-02-26 17:47:48,2024-02-26 17:22:00,25.8
20463,3464,705,"1133,01",Kobiałka 01,21.028214,52.354834,2024-02-26 17:49:18,2024-02-26 17:24:00,25.3
20464,3464,705,"1132,01",Szamocin 01,21.028892000000003,52.348728,2024-02-26 17:50:27,2024-02-26 17:25:00,25.45
20465,3464,705,"1200,01",Wilkowiecka 01,21.02841,52.34245,2024-02-26 17:51:24,2024-02-26 17:26:00,25.4
20466,3464,705,"1131,01",Tomaszew 01,21.02889,52.338692,2024-02-26 17:51:43,2024-02-26 17:27:00,24.72
20467,3464,705,"1130,01",Nowiny 01,21.029947,52.332860000000004,2024-02-26 17:52:34,2024-02-26 17:28:00,24.57
20468,3464,705,"1129,01",Bruszewska 01,21.028882,52.327496,2024-02-26 17:54:15,2024-02-26 17:29:00,25.25
20469,3464,705,"1128,01",Zakłady Zbożowe 01,21.023607000000002,52.320748,2024-02-26 17:55:17,2024-02-26 17:30:00,25.28
20470,3464,705,"1127,01",Zaplecze 01,21.01883,52.31866,2024-02-26 17:55:56,2024-02-26 17:31:00,24.93
20471,3464,705,"1126,01",Płytowa 01,21.011764,52.316558,2024-02-26 17:56:48,2024-02-26 17:32:00,24.8
20472,3464,705,"1095,03",PKP Żerań 03,21.001382,52.31344800000001,2024-02-26 18:00:00,2024-02-26 17:34:00,26.0
20473,3464,705,"1095,05",PKP Żerań 05,20.999172,52.312491,2024-02-26 17:58:55,2024-02-26 17:34:00,24.92
20474,3464,705,"1125,01",Cementownia 01,20.992396,52.310798,2024-02-26 18:00:07,2024-02-26 17:35:00,25.12
20475,3464,705,"1124,01",Wartka 01,20.988234,52.309522,2024-02-26 18:00:58,2024-02-26 17:36:00,24.97
20476,3464,705,"1017,01",Płochocińska 01,20.983925,52.307248,2024-02-26 18:01:37,2024-02-26 17:37:00,24.62
20477,3464,705,"1016,01",Konwaliowa 01,20.989802,52.302715,2024-02-26 18:03:02,2024-02-26 17:39:00,24.03
20478,3464,705,"1015,01",Kanał Żerański 01,20.993479,52.299240000000005,2024-02-26 18:04:07,2024-02-26 17:40:00,24.12
20479,3464,705,"1014,01",EC Żerań 01,20.997471,52.295347,2024-02-26 18:04:50,2024-02-26 17:41:00,23.83
20480,3464,705,"6133,04",os.Potok 04,20.976795,52.278837,2024-02-26 18:08:27,2024-02-26 17:44:00,24.45
20481,8830,520,"2064,03",Marysin 03,21.155991,52.240382,2024-02-26 17:01:05,2024-02-26 17:01:00,0.08
20482,8830,520,"2064,01",Marysin 01,21.15507,52.239788,2024-02-26 17:01:42,2024-02-26 17:02:00,-0.3
20483,8830,520,"2062,01",Potockich 01,21.14761,52.238333,2024-02-26 17:03:54,2024-02-26 17:03:00,0.9
20484,8830,520,"2061,01",Łysakowska 01,21.14306,52.237404,2024-02-26 17:04:31,2024-02-26 17:04:00,0.52
20485,8830,520,"2060,01",Rezedowa 01,21.13885,52.238150000000005,2024-02-26 17:05:51,2024-02-26 17:05:00,0.85
20486,8830,520,"2059,01",Okularowa 01,21.134678,52.241384,2024-02-26 17:10:24,2024-02-26 17:07:00,3.4
20487,8830,520,"2015,03",Płowiecka 03,21.125456,52.233508,2024-02-26 17:14:36,2024-02-26 17:10:00,4.6
20488,8830,520,"2104,01",Zajezdnia Ostrobramska 01,21.116666,52.232779,2024-02-26 17:15:21,2024-02-26 17:11:00,4.35
20489,8830,520,"2103,01",CH Promenada 01,21.106611,52.233927,2024-02-26 17:17:53,2024-02-26 17:13:00,4.88
20490,8830,520,"2102,01",Zamieniecka 01,21.098927,52.234785,2024-02-26 17:18:59,2024-02-26 17:14:00,4.98
20491,8830,520,"2101,01",Poligonowa 01,21.088011,52.236216,2024-02-26 17:21:33,2024-02-26 17:16:00,5.55
20492,8830,520,"2099,01",Kanał Gocławski 01,21.07492,52.233033,2024-02-26 17:24:59,2024-02-26 17:18:00,6.98
20493,8830,520,"2098,01",Międzynarodowa 01,21.067275,52.229911,2024-02-26 17:26:19,2024-02-26 17:19:00,7.32
20494,8830,520,"2097,01",Saska 01,21.061843,52.228421,2024-02-26 17:27:29,2024-02-26 17:20:00,7.48
20495,8830,520,"7071,02",Rozbrat 02,21.037097,52.222394,2024-02-26 17:29:46,2024-02-26 17:23:00,6.77
20496,8830,520,"7037,06",pl.Na Rozdrożu 06,21.026035,52.219644,2024-02-26 17:31:37,2024-02-26 17:25:00,6.62
20497,8830,520,"7009,02",Marszałkowska 02,21.019708,52.21809100000001,2024-02-26 17:32:32,2024-02-26 17:26:00,6.53
20498,8830,520,"7006,08",Metro Politechnika 08,21.015484,52.21808800000001,2024-02-26 17:33:59,2024-02-26 17:27:00,6.98
20499,8830,520,"7011,08",pl.Konstytucji 08,21.016379,52.222849,2024-02-26 17:36:30,2024-02-26 17:29:00,7.5
20500,8830,520,"7013,04",Centrum 04,21.010996,52.231426,2024-02-26 17:38:57,2024-02-26 17:34:00,4.95
20501,8830,520,"7014,02",Metro Świętokrzyska 02,21.009365,52.234157,2024-02-26 17:39:29,2024-02-26 17:35:00,4.48
20502,4416,134,"1281,04",Ostródzka 04,21.051683,52.305382,2024-02-26 16:59:56,2024-02-26 16:51:00,8.93
20503,4416,134,"1283,02",Współczesna 02,21.05212,52.30915,2024-02-26 17:01:04,2024-02-26 16:52:00,9.07
20504,4416,134,"1285,02",Krzemienna 02,21.050731,52.315393,2024-02-26 17:03:54,2024-02-26 16:54:00,9.9
20505,4416,134,"1286,02",Juranda ze Spychowa 02,21.050361,52.318372,2024-02-26 17:05:47,2024-02-26 16:55:00,10.78
20506,4416,134,"1496,02",Bohuna 02,21.049482,52.321379,2024-02-26 17:06:48,2024-02-26 16:56:00,10.8
20507,4416,134,"1287,02",Berensona 02,21.048716,52.323332,2024-02-26 17:07:18,2024-02-26 16:57:00,10.3
20508,4416,134,"1288,02",Ostródzka-Szkoła 02,21.048375,52.326761,2024-02-26 17:08:29,2024-02-26 16:58:00,10.48
20509,4416,134,"1289,02",Małych Dębów 02,21.047219000000002,52.33177100000001,2024-02-26 17:09:35,2024-02-26 16:59:00,10.58
20510,4416,134,"1318,02",Małego Rycerza 02,21.047321,52.334663,2024-02-26 17:10:38,2024-02-26 17:00:00,10.63
20511,4416,134,"1346,02",Pszeniczna 02,21.047165,52.338009,2024-02-26 17:11:26,2024-02-26 17:01:00,10.43
20512,4416,134,"1226,04",Mańki-Wojdy 04,21.048734000000003,52.340126,2024-02-26 17:12:11,2024-02-26 17:01:00,11.18
20513,4416,134,"1697,02",Verdiego 02,21.054826,52.340677,2024-02-26 17:13:14,2024-02-26 17:02:00,11.23
20514,4416,134,"1687,02",Pucciniego 02,21.054867,52.343677,2024-02-26 17:14:22,2024-02-26 17:03:00,11.37
20515,4416,134,"1688,02",Os.Zielona Dolina 02,21.054278,52.345381,2024-02-26 17:14:46,2024-02-26 17:04:00,10.77
20516,4416,134,"1348,02",Jarzębinowa 02,21.05516,52.346844,2024-02-26 17:15:52,2024-02-26 17:05:00,10.87
20517,4416,134,"1349,02",Mańkowska 02,21.054621,52.349172,2024-02-26 17:16:26,2024-02-26 17:06:00,10.43
20518,4416,134,"1351,02",Tymotki 02,21.053534,52.355327,2024-02-26 17:17:54,2024-02-26 17:08:00,9.9
20519,4416,134,"1294,02",Ruskowy Bród 02,21.054262,52.361306,2024-02-26 17:19:30,2024-02-26 17:09:00,10.5
20520,4416,134,"1293,01",Kobiałka-Szkoła 01,21.046325,52.361503,2024-02-26 17:24:26,2024-02-26 17:19:00,5.43
20521,4416,134,"1438,01",Frachtowa 01,21.038577,52.358794,2024-02-26 17:25:44,2024-02-26 17:20:00,5.73
20522,4416,134,"1296,03",Mochtyńska 03,21.036456,52.357136,2024-02-26 17:26:42,2024-02-26 17:21:00,5.7
20523,4416,134,"1291,01",Aroniowa 01,21.038766,52.351968,2024-02-26 17:27:37,2024-02-26 17:22:00,5.62
20524,4416,134,"1290,54",Mochtyńska-Kanał 54,21.044386,52.346986,2024-02-26 17:28:38,2024-02-26 17:24:00,4.63
20525,4416,134,"1685,02",Fajna 02,21.048185,52.347127,2024-02-26 17:29:23,2024-02-26 17:24:00,5.38
20526,4416,134,"1349,01",Mańkowska 01,21.054395,52.349428,2024-02-26 17:30:12,2024-02-26 17:26:00,4.2
20527,4416,134,"1348,03",Jarzębinowa 03,21.054791,52.346359,2024-02-26 17:30:52,2024-02-26 17:27:00,3.87
20528,4416,134,"1688,01",Os.Zielona Dolina 01,21.054064,52.345702,2024-02-26 17:31:23,2024-02-26 17:28:00,3.38
20529,4416,134,"1687,01",Pucciniego 01,21.054955,52.342945,2024-02-26 17:32:22,2024-02-26 17:29:00,3.37
20530,4416,134,"1697,01",Verdiego 01,21.054638,52.34076,2024-02-26 17:33:08,2024-02-26 17:30:00,3.13
20531,4416,134,"1225,01",Zdziarska-Kanał 01,21.048737,52.340214,2024-02-26 17:34:17,2024-02-26 17:32:00,2.28
20532,4416,134,"1226,01",Mańki-Wojdy 01,21.047644,52.339558,2024-02-26 17:34:35,2024-02-26 17:33:00,1.58
20533,4416,134,"1346,51",Pszeniczna 51,21.046972,52.33651,2024-02-26 17:35:16,2024-02-26 17:34:00,1.27
20534,4416,134,"1318,01",Małego Rycerza 01,21.04725,52.334074,2024-02-26 17:35:54,2024-02-26 17:34:00,1.9
20535,4416,134,"1289,01",Małych Dębów 01,21.047151,52.330915,2024-02-26 17:36:39,2024-02-26 17:35:00,1.65
20536,4416,134,"1288,01",Ostródzka-Szkoła 01,21.048033,52.327411,2024-02-26 17:37:34,2024-02-26 17:36:00,1.57
20537,4416,134,"1287,01",Berensona 01,21.049316,52.322027000000006,2024-02-26 17:39:21,2024-02-26 17:37:00,2.35
20538,4416,134,"1286,01",Juranda ze Spychowa 01,21.05057,52.317293,2024-02-26 17:41:22,2024-02-26 17:38:00,3.37
20539,4416,134,"1285,01",Krzemienna 01,21.051351,52.313761,2024-02-26 17:42:15,2024-02-26 17:39:00,3.25
20540,4416,134,"1283,01",Współczesna 01,21.052006000000002,52.307828,2024-02-26 17:43:15,2024-02-26 17:40:00,3.25
20541,4416,134,"1281,01",Ostródzka 01,21.051225,52.304725,2024-02-26 17:44:09,2024-02-26 17:41:00,3.15
20542,4416,134,"1260,01",KS Polonez 01,21.031082,52.299635,2024-02-26 17:45:59,2024-02-26 17:44:00,1.98
20543,4416,134,"1086,05",Toruńska 05,21.023333,52.297334,2024-02-26 17:46:56,2024-02-26 17:45:00,1.93
20544,4418,122,"6078,01",Drohicka 01,20.982834,52.276002,2024-02-26 16:59:35,2024-02-26 16:53:00,6.58
20545,4418,122,"6077,01",Marymont-Potok 01,20.981534,52.27453,2024-02-26 17:00:18,2024-02-26 16:54:00,6.3
20546,4418,122,"6076,01",Bohomolca 01,20.98308,52.272646,2024-02-26 17:01:35,2024-02-26 16:55:00,6.58
20547,4418,122,"6003,03",pl.Wilsona 03,20.985458000000005,52.26971,2024-02-26 17:02:34,2024-02-26 16:56:00,6.57
20548,4418,122,"6003,06",pl.Wilsona 06,20.984725,52.268553,2024-02-26 17:03:42,2024-02-26 16:58:00,5.7
20549,4418,122,"6098,02",Suzina 02,20.981358,52.267663,2024-02-26 17:05:13,2024-02-26 16:59:00,6.22
20550,4418,122,"6094,06",ks.Popiełuszki 06,20.975316,52.266006,2024-02-26 17:06:08,2024-02-26 17:00:00,6.13
20551,4418,122,"6040,06",Sady Żoliborskie 06,20.971137,52.263784,2024-02-26 17:07:51,2024-02-26 17:02:00,5.85
20552,4418,122,"6088,02",Przasnyska 02,20.967869000000004,52.261584,2024-02-26 17:09:14,2024-02-26 17:03:00,6.23
20553,4418,122,"6091,02",Elbląska 02,20.960576,52.259492,2024-02-26 17:11:13,2024-02-26 17:05:00,6.22
20554,4418,122,"6093,02",Powązki-Cm.Wojskowy 02,20.956829,52.261003,2024-02-26 17:12:00,2024-02-26 17:06:00,6.0
20555,4418,122,"6129,02",gen.Maczka 02,20.952452,52.26293100000001,2024-02-26 17:15:08,2024-02-26 17:08:00,7.13
20556,4418,122,"6155,03",Obrońców Tobruku 03,20.945575,52.265999,2024-02-26 17:17:01,2024-02-26 17:10:00,7.02
20557,4418,122,"6131,02",Kochanowskiego 02,20.945698,52.268567000000004,2024-02-26 17:18:39,2024-02-26 17:12:00,6.65
20558,4418,122,"6132,02",Galla Anonima 02,20.940196,52.269939,2024-02-26 17:21:52,2024-02-26 17:13:00,8.87
20559,4418,122,"5065,02",Ogrody Działkowe Bemowo 02,20.931959,52.267921,2024-02-26 17:24:22,2024-02-26 17:16:00,8.37
20560,4418,122,"5062,03",Piastów Śląskich 03,20.926798,52.263727,2024-02-26 17:25:13,2024-02-26 17:18:00,7.22
20561,4418,122,"5102,02",Rodła 02,20.918094,52.262198,2024-02-26 17:26:41,2024-02-26 17:20:00,6.68
20562,4418,122,"5214,02",Zachodzącego Słońca 02,20.917536,52.25904,2024-02-26 17:28:16,2024-02-26 17:21:00,7.27
20563,4418,122,"5064,04",Wrocławska 04,20.920882,52.256612,2024-02-26 17:29:06,2024-02-26 17:22:00,7.1
20564,4418,122,"5107,02",Widawska 02,20.923949,52.253657,2024-02-26 17:29:52,2024-02-26 17:24:00,5.87
20565,4418,122,"5106,02",Orlich Gniazd 02,20.919907,52.249370000000006,2024-02-26 17:31:58,2024-02-26 17:26:00,5.97
20566,4418,122,"5063,01",Radiowa 01,20.912509,52.251688,2024-02-26 17:34:28,2024-02-26 17:28:00,6.47
20567,4418,122,"5077,01",Dywizjonu 303 01,20.911224,52.247029,2024-02-26 17:36:28,2024-02-26 17:29:00,7.47
20568,4418,122,"5061,01",Kazubów 01,20.912454,52.241427,2024-02-26 17:38:21,2024-02-26 17:31:00,7.35
20569,4418,122,"5034,03",Metro Bemowo 03,20.91316,52.238205,2024-02-26 17:39:26,2024-02-26 17:33:00,6.43
20570,4418,122,"5060,01",Czumy 01,20.913967,52.23621,2024-02-26 17:40:55,2024-02-26 17:34:00,6.92
20571,4418,122,"5059,01",pl.Kasztelański 01,20.914794,52.231064,2024-02-26 17:43:01,2024-02-26 17:36:00,7.02
20572,4418,122,"5058,04",Hala Wola 04,20.914566,52.229061,2024-02-26 17:45:05,2024-02-26 17:37:00,8.08
20573,4418,122,"5108,02",Raginisa 02,20.90635,52.228452,2024-02-26 17:47:08,2024-02-26 17:39:00,8.13
20574,4418,122,"5109,02",Rozłogi 02,20.900427,52.227939,2024-02-26 17:48:37,2024-02-26 17:40:00,8.62
20575,4418,122,"5047,02",Człuchowska 02,20.897144,52.22827000000001,2024-02-26 17:50:06,2024-02-26 17:41:00,9.1
20576,4418,122,"5048,02",Batalionów Chłopskich 02,20.896941,52.232260000000004,2024-02-26 17:51:25,2024-02-26 17:43:00,8.42
20577,4418,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:53:08,2024-02-26 17:45:00,8.13
20578,4418,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:55:40,2024-02-26 17:45:00,10.67
20579,4418,122,"5049,02",Szobera 02,20.8967,52.236967,2024-02-26 17:58:26,2024-02-26 17:45:00,13.43
20580,7822,411,"7037,06",pl.Na Rozdrożu 06,21.026035,52.219644,2024-02-26 17:00:37,2024-02-26 17:01:00,-0.38
20581,7822,411,"7037,06",pl.Na Rozdrożu 06,21.026035,52.219644,2024-02-26 18:05:10,2024-02-26 18:01:00,4.17
20582,7822,411,"7009,02",Marszałkowska 02,21.019708,52.21809100000001,2024-02-26 17:01:45,2024-02-26 17:02:00,-0.25
20583,7822,411,"7009,02",Marszałkowska 02,21.019708,52.21809100000001,2024-02-26 18:06:08,2024-02-26 18:02:00,4.13
20584,7822,411,"7006,08",Metro Politechnika 08,21.015484,52.21808800000001,2024-02-26 17:03:29,2024-02-26 17:03:00,0.48
20585,7822,411,"7006,08",Metro Politechnika 08,21.015484,52.21808800000001,2024-02-26 18:07:13,2024-02-26 18:03:00,4.22
20586,7822,411,"2145,01",Abrahama 01,21.084611,52.225903,2024-02-26 17:36:08,2024-02-26 17:31:00,5.13
20587,7822,411,"2146,01",Bora-Komorowskiego 01,21.093344,52.22469,2024-02-26 17:39:26,2024-02-26 17:33:00,6.43
20588,7822,411,"2147,01",Horbaczewskiego 01,21.09837,52.223663,2024-02-26 17:40:26,2024-02-26 17:34:00,6.43
20589,9925,719,"6115,02",Rynek 02,20.843290000000003,52.25067000000001,2024-02-26 17:02:30,2024-02-26 16:51:00,11.5
20590,9925,719,"6150,01",Wieruchowska 01,20.835062,52.248889,2024-02-26 17:07:00,2024-02-26 16:53:00,14.0
20591,9925,719,"6185,01",gen.Kutrzeby 01,20.826094,52.25069,2024-02-26 17:08:24,2024-02-26 16:54:00,14.4
20592,9925,719,"6149,01",Zielonki 01,20.819468,52.252074,2024-02-26 17:10:28,2024-02-26 16:55:00,15.47
20593,9925,719,"6186,01",Warszawska 01,20.804565,52.253334,2024-02-26 17:11:51,2024-02-26 16:57:00,14.85
20594,9925,719,"6151,01",Zielonki-Wieś 01,20.794633,52.254207,2024-02-26 17:13:00,2024-02-26 16:58:00,15.0
20595,9925,719,"6109,01",Wojcieszyn 01,20.770262,52.256576,2024-02-26 17:15:55,2024-02-26 17:01:00,14.92
20596,9925,719,"6187,01",Królowej Marysieńki 01,20.759152,52.256611,2024-02-26 17:17:13,2024-02-26 17:02:00,15.22
20597,9925,719,"6110,01",Wierzbin 01,20.74932,52.255721,2024-02-26 17:18:05,2024-02-26 17:03:00,15.08
20598,9925,719,"6188,01",Borzęcin Duży-Szkoła 01,20.737543,52.25201500000001,2024-02-26 17:19:24,2024-02-26 17:04:00,15.4
20599,9925,719,"6111,01",Borzęcin Duży 01,20.733234,52.252698,2024-02-26 17:20:22,2024-02-26 17:05:00,15.37
20600,9925,719,"6157,01",Borzęcin Duży-Wieś 01,20.717285,52.256127,2024-02-26 17:21:51,2024-02-26 17:07:00,14.85
20601,9925,719,"6158,01",Wyględy 01,20.70228,52.259123,2024-02-26 17:23:37,2024-02-26 17:08:00,15.62
20602,9925,719,"6159,01",Wiosenna 01,20.685922,52.26069,2024-02-26 17:25:18,2024-02-26 17:10:00,15.3
20603,9925,719,"6160,01",Zaborów-Szkoła 01,20.676335,52.262465,2024-02-26 17:26:46,2024-02-26 17:11:00,15.77
20604,9925,719,"6161,01",Janin 01,20.66354,52.263421,2024-02-26 17:28:16,2024-02-26 17:12:00,16.27
20605,9925,719,"6162,01",Zaborówek-Osiedle 01,20.647002,52.262899,2024-02-26 17:29:14,2024-02-26 17:13:00,16.23
20606,9925,719,"6163,01",Zaborówek-Wieś 01,20.627933,52.261889,2024-02-26 17:31:02,2024-02-26 17:15:00,16.03
20607,9925,719,"6164,01",Warszawska 01,20.613641,52.260444,2024-02-26 17:32:22,2024-02-26 17:17:00,15.37
20608,9925,719,"6165,01",Leszno-GS 01,20.602412,52.25934,2024-02-26 17:34:02,2024-02-26 17:18:00,16.03
20609,9925,719,"6109,02",Wojcieszyn 02,20.771279,52.2564,2024-02-26 18:00:24,2024-02-26 17:59:00,1.4
